Surge (m),Sway (m),Heave (m),Roll (deg),Pitch (deg),Yaw (deg),Vessel x0Acc rel. g (m/s^2),Vessel y0Acc rel. g (m/s^2),Vessel z0Acc rel. g (m/s^2),Vessel x0Ang Vel (deg/s),Vessel y0Ang Vel (deg/s),Vessel z0Ang Vel (deg/s),Num Category
0.009933599,0.16162409,27.4046439,0.537810536,0.033078856,0.01979341,0.008309163,0.139683163,9.846278519,0.036138174,0.003069453,0.0097995,2
0.011051504,0.185406636,27.38808309,0.502499205,0.032283446,0.023201187,0.008656096,0.149183149,9.858780141,0.104542695,0.00633966,0.003639964,2
0.011408857,0.193668712,27.38462101,0.43419758,0.026919952,0.02340474,0.007821667,0.145475641,9.863724405,0.167387313,0.014877047,0.003007151,2
0.01098487,0.184451807,27.39544712,0.336786143,0.017731438,0.020364663,0.005926873,0.127318199,9.860248691,0.220286074,0.021373653,0.009251334,2
0.009859301,0.158134682,27.41963964,0.216258223,0.006002614,0.014514914,0.00310879,0.094418908,9.848698877,0.259245486,0.024881964,0.014064082,2
0.008224111,0.117688555,27.454287,0.080441612,0.006610771,0.00675378,0.000180713,0.050038575,9.831040881,0.280987046,0.024902915,0.016707657,2
0.006364571,0.068408747,27.4949586,0.061505893,0.018320323,0.001670711,0.003833142,0.004829205,9.809352943,0.283574433,0.021359237,0.016457392,2
0.004675314,0.017665847,27.53633605,0.199815437,0.02743135,0.009177869,0.006829093,0.057247155,9.788820886,0.2664075,0.014733013,0.013048689,2
0.003496901,0.027576874,27.57342183,0.3246692,0.032711247,0.014480538,0.008081405,0.095597322,9.773918661,0.229958702,0.006316035,0.007951342,2
0.002934736,0.062894777,27.60254633,0.42692647,0.033652742,0.017133581,0.008031863,0.123664794,9.764852383,0.17659322,0.002432156,0.002660913,2
0.002945757,0.085602088,27.62152093,0.499120929,0.030407939,0.017168556,0.007028494,0.141080008,9.762154621,0.110492244,0.010311797,0.002329257,2
0.003412051,0.094510657,27.6297379,0.536123479,0.023690985,0.014866901,0.004965166,0.143122583,9.766492705,0.036702198,0.016238144,0.006413652,2
0.004103259,0.090683803,27.62826569,0.535456575,0.014698249,0.010901512,0.002075591,0.129975111,9.776550594,0.039243449,0.019379089,0.008769674,2
0.004689915,0.077254534,27.6195163,0.497505323,0.004910606,0.0062779,0.000855398,0.108334364,9.789018126,0.111446956,0.0194479,0.00905898,2
0.004871029,0.057878746,27.60647898,0.425643062,0.00422467,0.001904142,0.002937615,0.08539338,9.800599568,0.173949737,0.01685979,0.008017953,2
0.004508831,0.035339887,27.59198996,0.326045803,0.011573258,0.001801119,0.004249098,0.058508589,9.810761103,0.221686756,0.012383482,0.006565601,2
0.003579468,0.012198046,27.57853654,0.207023314,0.016374952,0.004668851,0.005093007,0.025676236,9.819122617,0.251216092,0.006748669,0.004731405,2
0.002083916,0.008518144,27.5681366,0.078222481,0.018244713,0.006485058,0.005218151,0.008093068,9.824170014,0.260608643,0.000764771,0.002459775,2
6.83E-05,0.023852284,27.56204395,0.050161376,0.017215508,0.00708851,0.004780779,0.042166653,9.826003685,0.249694214,0.004749,0.000109006,2
0.002410662,0.030736766,27.56074406,0.168378904,0.01366527,0.006274706,0.004191645,0.076541698,9.82508887,0.220416261,0.009243078,0.003317901,2
0.005346899,0.025825214,27.56400956,0.268078975,0.008206172,0.003672402,0.003114358,0.10231601,9.820031943,0.17628789,0.012268256,0.007234739,2
0.008697119,0.00704544,27.57061409,0.34293446,0.001692707,0.000863568,0.001355828,0.114045434,9.810580157,0.121881511,0.01333684,0.010925749,2
0.012313221,0.02544509,27.57827091,0.389181271,0.00483326,0.007012647,0.000492383,0.114621175,9.798431176,0.062844177,0.0122615,0.013658371,2
0.016008049,0.069730864,27.58395206,0.405990553,0.010313387,0.014213095,0.00245762,0.100016339,9.78373117,0.005041816,0.009124901,0.01499216,2
0.019515928,0.121410208,27.58397931,0.395277161,0.013729333,0.021528623,0.004674418,0.068547113,9.767493338,0.046494545,0.004031526,0.013883269,2
0.022439147,0.173294467,27.57432027,0.36124473,0.014176399,0.027564024,0.006475626,0.028682823,9.753143006,0.087645334,0.002598199,0.009797965,2
0.024344254,0.216955489,27.55137646,0.309846676,0.011061867,0.030892856,0.007589463,0.014820072,9.743205317,0.115656927,0.009993761,0.003040154,2
0.024820695,0.24385828,27.51267937,0.247971939,0.004228999,0.030304779,0.007703565,0.054379291,9.74073321,0.129511299,0.017203923,0.005765102,2
0.023559289,0.246934616,27.45764995,0.182651758,0.005928182,0.025105031,0.006350204,0.080946039,9.748517781,0.129627639,0.023013365,0.015124172,2
0.02046154,0.222277848,27.38823196,0.12032256,0.018395212,0.015434863,0.003881099,0.094268081,9.766481052,0.118000202,0.026255471,0.02341769,2
0.015612779,0.169186181,27.30891472,0.066052592,0.031661485,0.002083473,0.000753952,0.094164025,9.79357024,0.098004203,0.026123182,0.029679533,2
0.009234176,0.09002368,27.22645868,0.023029464,0.043907558,0.013751078,0.002813734,0.078566521,9.828068114,0.073679232,0.022168471,0.033182049,2
0.001699135,0.009435372,27.1494501,0.00761791,0.053186343,0.030484402,0.006721403,0.045880582,9.867156574,0.049146616,0.014313775,0.033087587,2
0.00642692,0.119831742,27.08755679,0.026774497,0.057630021,0.046107536,0.010374523,0.002138447,9.905580524,0.028350878,0.002984228,0.028689773,2
0.01445615,0.229639437,27.05024459,0.037252409,0.055770842,0.05852653,0.012773674,0.042349915,9.937168109,0.014993858,0.010640305,0.020452326,2
0.021723303,0.327252846,27.04533674,0.043475361,0.046862298,0.06606878,0.013883319,0.086632718,9.95850205,0.011624013,0.024951016,0.009312657,2
0.027589257,0.401467815,27.07806768,0.05071245,0.030983426,0.067447078,0.013414413,0.123403825,9.965520235,0.019099297,0.038236483,0.003993097,2
0.031514791,0.443023717,27.15009952,0.06430988,0.009133022,0.061982219,0.010699975,0.141664016,9.95482477,0.036836938,0.048537806,0.017643909,2
0.033221525,0.446659569,27.25878215,0.0888336,0.016742531,0.050023545,0.006410131,0.144231354,9.927838541,0.062147838,0.054161072,0.029697659,2
0.032646282,0.410645639,27.39740061,0.126929514,0.044029567,0.032616691,0.001350714,0.132318313,9.886904203,0.090172965,0.054145994,0.039265233,2
0.029869934,0.336394623,27.5557604,0.178494267,0.069788612,0.011171859,0.004031617,0.103611978,9.834845565,0.114954205,0.048137322,0.045668956,2
0.025126191,0.228905851,27.72093106,0.240357852,0.091060129,0.012566472,0.009205794,0.057907037,9.775951851,0.130356628,0.036410061,0.048308317,2
0.018816318,0.097100593,27.878294,0.30648078,0.105169999,0.03651185,0.014074369,0.007085984,9.714597695,0.131269019,0.019763786,0.046351725,2
0.011583105,0.045583692,28.01270641,0.368731257,0.109960516,0.058039653,0.018295879,0.086297162,9.6571317,0.114517433,0.000566039,0.038638954,2
0.004294596,0.182263132,28.11011369,0.417894852,0.104069811,0.074149908,0.020602682,0.161778784,9.612523969,0.078930627,0.022633846,0.025129043,2
0.002209192,0.29641814,28.15966954,0.444688617,0.087316765,0.082377364,0.019840909,0.216565212,9.58823259,0.025473966,0.043727865,0.007930187,2
0.007378378,0.375408534,28.15545238,0.441010667,0.06091777,0.081596034,0.016475029,0.24910442,9.586303743,0.042003859,0.061077453,0.010219419,2
0.010930497,0.410989987,28.09705139,0.401420943,0.027314057,0.071860874,0.011172754,0.255820442,9.607483937,0.11693005,0.072489525,0.02740212,2
0.012807275,0.400105698,27.98974752,0.324112913,0.010093281,0.054275148,0.003891591,0.227108213,9.651673389,0.191589074,0.076205701,0.041192004,2
0.013261467,0.346575367,27.84434177,0.211269971,0.047218462,0.031230036,0.004168491,0.169851874,9.712668543,0.257739429,0.071308989,0.049237653,2
0.012743779,0.259887521,27.67578589,0.069211121,0.079844184,0.005895714,0.01187117,0.090983198,9.783018521,0.307295387,0.058177297,0.050631382,2
0.011789157,0.153643789,27.50138114,0.092068129,0.104177634,0.01829061,0.018445072,0.001374451,9.854241894,0.3337426,0.038186174,0.044996426,2
0.01094678,0.043598756,27.33866686,0.259766128,0.117359912,0.03808183,0.022317789,0.087935001,9.91574434,0.332368664,0.013852387,0.033579004,2
0.010586411,0.055880848,27.20298276,0.419349496,0.117972882,0.051268761,0.023430895,0.164664024,9.961903829,0.301223882,0.011643648,0.018758773,2
0.010927716,0.132695316,27.10592207,0.556197832,0.106154053,0.056656226,0.021905605,0.224118476,9.987924027,0.241846406,0.035245981,0.002280125,2
0.01205791,0.178291294,27.05407973,0.657122308,0.083569579,0.054067344,0.017197075,0.252348162,9.990038805,0.158353814,0.053938234,0.013174595,2
0.013800009,0.189800928,27.04818944,0.711672041,0.053290647,0.044685759,0.010528325,0.255148336,9.971234098,0.057714298,0.065410927,0.025139127,3
0.015824619,0.168808472,27.08366251,0.713550343,0.019260185,0.030447526,0.002947533,0.233696316,9.935133044,0.050684809,0.068586205,0.032735449,3
0.017726908,0.120657456,27.15151267,0.661401582,0.014259739,0.01364103,0.004859691,0.188295658,9.886701491,0.156661248,0.063336037,0.035239594,3
0.01903276,0.054074032,27.23965548,0.559023343,0.043214423,0.003246519,0.011516317,0.128567529,9.833588937,0.249925026,0.050676285,0.032816601,2
0.019319769,0.020559495,27.33476117,0.415121315,0.064324034,0.017993215,0.016466986,0.057718936,9.781889998,0.321434439,0.032539842,0.026275389,2
0.018248171,0.091973709,27.42390746,0.242353334,0.075439893,0.028724057,0.019041213,0.014662116,9.738444456,0.364501289,0.011413319,0.016505077,2
0.015636281,0.149628954,27.49626988,0.056044737,0.075803354,0.034161161,0.018864058,0.08014791,9.708356326,0.3752769,0.009801447,0.005123875,2
0.01151667,0.185054484,27.54438196,0.127460615,0.066096221,0.033782516,0.016455789,0.135865154,9.693807779,0.353593264,0.028408027,0.006570588,2
0.00608123,0.192282551,27.56474401,0.292606665,0.048246832,0.027678875,0.011872446,0.171733927,9.69685078,0.302616387,0.042113776,0.017260702,2
0.000283078,0.169304741,27.5581848,0.426145134,0.025189169,0.016754127,0.005879303,0.186585481,9.715595481,0.228399098,0.049231026,0.025337452,2
0.007062197,0.117968826,27.52938359,0.518533074,0.000411655,0.002533388,0.000268151,0.183794047,9.74582643,0.13955177,0.049181311,0.030176236,2
0.013758992,0.043019769,27.48586052,0.564864168,0.022578192,0.013259936,0.006085165,0.160485048,9.784032769,0.045736237,0.042324945,0.031501199,2
0.019893804,0.047674223,27.43702498,0.5650282,0.040642747,0.028689873,0.011149943,0.117503364,9.82545812,0.043666833,0.029722629,0.028803311,2
0.024983659,0.143385986,27.39300463,0.523355294,0.051347781,0.04163062,0.014855796,0.061431307,9.864240281,0.120393917,0.013106628,0.021871902,2
0.028587961,0.232013355,27.36323456,0.447877275,0.0532646,0.05007811,0.016481465,0.002964609,9.894397278,0.178003748,0.005220194,0.011372202,2
0.030401333,0.302220084,27.35507296,0.349241099,0.046176054,0.052615962,0.01591691,0.051642336,9.91232308,0.212621588,0.022726906,0.001261721,2
0.030267831,0.344649369,27.37290244,0.23926865,0.031057551,0.048563555,0.013422919,0.096679405,9.915846973,0.223423465,0.037151337,0.014635164,2
0.028174799,0.353019094,27.41755532,0.129541875,0.009924498,0.038035319,0.008821924,0.121032207,9.903030748,0.21208383,0.046545725,0.0268069,2
0.024347667,0.32594189,27.48592323,0.030263845,0.014351548,0.022245051,0.00284098,0.124916325,9.876146448,0.182468437,0.049532395,0.035532989,2
0.019204602,0.266554908,27.57144445,0.050830351,0.038460108,0.003208426,0.003151938,0.114499897,9.839775285,0.140450034,0.045813167,0.039912827,2
0.013203564,0.181000779,27.66513341,0.109176705,0.059164006,0.016884359,0.008687839,0.087478442,9.797203463,0.09255614,0.035953429,0.039811155,2
0.006850145,0.07851869,27.75645476,0.143375516,0.073632521,0.035718134,0.013502493,0.044184195,9.752859938,0.04481043,0.021043551,0.034826861,2
0.000731925,0.028881447,27.83445911,0.154873872,0.079729298,0.05086734,0.016657771,0.004182575,9.713560418,0.002572541,0.002823059,0.025159889,2
0.004616477,0.128907134,27.88943003,0.147602909,0.076367898,0.060360396,0.017242643,0.045468929,9.685485604,0.02966746,0.016301754,0.0124723,2
0.008882939,0.211590697,27.9143819,0.127359002,0.063742,0.063248639,0.015391573,0.076863405,9.671434526,0.04906371,0.033762532,0.001019119,2
0.011974705,0.269929365,27.90580816,0.100831301,0.043254274,0.05954733,0.01174021,0.097680828,9.672330215,0.054865832,0.047375756,0.013714299,2
0.013938473,0.299920531,27.86393944,0.074627834,0.017274172,0.049963354,0.0066659,0.103392942,9.688371107,0.048050478,0.055473379,0.024325547,2
0.01495403,0.301282844,27.79275744,0.054522105,0.01113943,0.035876186,0.000579872,0.091063238,9.71778385,0.030939303,0.056990145,0.031469433,2
0.015344532,0.27785841,27.6995315,0.044827689,0.038593484,0.019327234,0.005713305,0.063927982,9.756128598,0.007042028,0.051682687,0.034016993,2
0.015506195,0.236613758,27.59371612,0.047840669,0.061832268,0.00269106,0.01099129,0.031022111,9.797062826,0.019121955,0.040351514,0.031900432,2
0.015758854,0.18554337,27.48544154,0.06348991,0.078244032,0.01191975,0.014553589,0.0029722,9.835409435,0.042770371,0.024698634,0.026090389,2
0.016280425,0.132397534,27.38420856,0.089463725,0.086195073,0.02294569,0.016085034,0.034028311,9.866748358,0.059819737,0.006889531,0.017755994,2
0.017089782,0.083654119,27.29777366,0.121657689,0.085210045,0.029527615,0.015173715,0.055278312,9.8872331,0.067246407,0.010626289,0.008588048,2
0.018005106,0.043345107,27.23127721,0.154859999,0.07601649,0.03169092,0.012496002,0.070116476,9.896875272,0.063811342,0.025604383,0.000154527,2
0.018759676,0.013772037,27.18715526,0.183778673,0.060294189,0.0299522,0.008779776,0.078625621,9.896157077,0.050349627,0.036492984,0.00706226,2
0.019090676,0.004370025,27.1652315,0.203858055,0.04037105,0.025078612,0.003977776,0.073027186,9.88510761,0.0288324,0.042223606,0.012269067,2
0.018668744,0.013243924,27.16282298,0.211737212,0.018973007,0.018344566,0.001164096,0.056157138,9.867223363,0.002091115,0.042367687,0.01444579,2
0.017143846,0.017297141,27.17553222,0.205652273,0.001185198,0.011326765,0.005807314,0.031923593,9.846525467,0.026461865,0.037397453,0.013392895,2
0.014223336,0.02227445,27.19823736,0.185487207,0.017792128,0.005622378,0.009535447,0.002696426,9.826610737,0.053772042,0.028409988,0.009147035,2
0.009702131,0.034365697,27.22604645,0.152507532,0.029225772,0.002700145,0.011472615,0.021280778,9.812268894,0.077354727,0.017069882,0.002393495,2
0.003593917,0.057990743,27.25542639,0.109063654,0.034828595,0.003392312,0.011107954,0.032922336,9.806382732,0.095431577,0.005480278,0.005055167,2
0.003780669,0.094249177,27.28489805,0.058107714,0.034990272,0.007579719,0.008897759,0.033398266,9.808677304,0.107417925,0.004391769,0.011401074,2
0.011866446,0.141062642,27.3150255,0.002611501,0.030967294,0.014396535,0.005276163,0.021388365,9.818273995,0.113695316,0.011062228,0.015376729,2
0.019924227,0.192984067,27.34818297,0.054720551,0.024641703,0.022312145,0.000435474,0.005628587,9.833402553,0.114863731,0.013508622,0.015520176,2
0.027035359,0.241057231,27.38802288,0.111526851,0.018228709,0.029115379,0.004399016,0.03687779,9.848439856,0.111770836,0.011491941,0.010901094,2
0.032296999,0.275323963,27.43815159,0.165978986,0.013769001,0.032600993,0.007757765,0.059819989,9.857469409,0.105626935,0.005915234,0.002540382,2
0.035064455,0.287708799,27.5007439,0.216762203,0.012651171,0.031346279,0.009357898,0.073159507,9.857801323,0.097127618,0.001645167,0.007760312,2
0.034990672,0.272783252,27.575799,0.262701108,0.015410761,0.024780944,0.009013477,0.073409193,9.847196632,0.086191678,0.009372941,0.018350942,2
0.032043389,0.228575805,27.66063372,0.302462574,0.021646352,0.013212965,0.006733738,0.058416318,9.825223355,0.072281491,0.015371886,0.02740832,2
0.026515069,0.15713291,27.7497949,0.334334878,0.030083088,0.002198026,0.002946618,0.029103427,9.79367795,0.054455051,0.018073761,0.033444238,2
0.018988,0.06446912,27.83548893,0.356121554,0.038794888,0.019608456,0.001924852,0.013591555,9.755760868,0.031787774,0.016430475,0.035196525,2
0.010294173,0.039810922,27.90842863,0.365197275,0.045525692,0.036665783,0.006789744,0.0611627,9.717433679,0.003485107,0.01020473,0.032082316,2
0.001364959,0.144238264,27.95922125,0.35862039,0.048144296,0.051004451,0.010827316,0.108210661,9.684130176,0.030796169,8.68E-05,0.024523482,2
0.006890861,0.236836746,27.97972811,0.333525501,0.045032995,0.060557958,0.013413504,0.148684046,9.661154113,0.070381511,0.012569427,0.013250439,2
0.01369208,0.30658608,27.96436456,0.28762703,0.035401801,0.063809088,0.013851829,0.174394971,9.653214438,0.113623585,0.025795854,0.000256902,2
0.01850674,0.345117981,27.91118706,0.219776905,0.019499471,0.060077397,0.01226588,0.183413142,9.661998009,0.15758359,0.037448506,0.014365369,2
0.021074223,0.347573047,27.82240704,0.130562574,0.001384295,0.049522377,0.008275883,0.166073318,9.68923354,0.19842632,0.045441645,0.027157951,2
0.021514822,0.314491618,27.70469338,0.022597414,0.024963756,0.033487911,0.002466623,0.125158329,9.731588702,0.231814219,0.047970646,0.036083923,2
0.020255895,0.251191808,27.56839176,0.099100462,0.048320363,0.014185854,0.003275827,0.074804947,9.781877971,0.252519377,0.044417347,0.040486023,2
0.017757824,0.165285876,27.42597182,0.226996481,0.068474261,0.006187283,0.00894842,0.009071919,9.836804046,0.256079133,0.035050163,0.04042237,2
0.014571275,0.067613784,27.2910325,0.351820403,0.082667294,0.025201262,0.01413902,0.066901921,9.889859812,0.2399466,0.020620886,0.035023576,2
0.011337895,0.028631463,27.17673082,0.46338602,0.088741613,0.040298233,0.017433165,0.136401559,9.932661101,0.203000999,0.002894905,0.024882563,2
0.008595909,0.111030612,27.09381144,0.551459869,0.085591755,0.049537021,0.018545156,0.193001169,9.960497688,0.146336403,0.015770817,0.0115674,2
0.006721177,0.169611138,27.04927288,0.606943043,0.073347701,0.051841016,0.016782254,0.22310168,9.968737756,0.073282947,0.032803451,0.002764209,2
0.005794957,0.199299756,27.0452763,0.622855516,0.053466774,0.04745985,0.012353392,0.224603745,9.957493655,0.01093198,0.045675656,0.015099537,2
0.005605482,0.200131315,27.07912363,0.595383748,0.028493795,0.037818811,0.006733953,0.206612942,9.930970801,0.098929647,0.052773297,0.023915459,2
0.005837463,0.175441354,27.14417767,0.524661248,0.00155433,0.024759994,0.000351178,0.16632212,9.89209281,0.182633442,0.053372369,0.028631366,2
0.006072386,0.132084225,27.23071632,0.414733675,0.024026379,0.010486071,0.006151816,0.107396389,9.846306425,0.254554934,0.047456111,0.028488899,2
0.005806339,0.079735104,27.32731306,0.273190118,0.045165683,0.002603368,0.011564413,0.041222301,9.800920283,0.308107566,0.036001924,0.023698248,2
0.004596476,0.028645366,27.42265182,0.110532965,0.059515093,0.012448182,0.01504261,0.022787428,9.762229621,0.338370453,0.020829404,0.015443463,2
0.002183108,0.012308307,27.50713347,0.060815351,0.065799681,0.017706395,0.016035492,0.075806958,9.735221041,0.342637454,0.004273289,0.005498217,2
0.001421798,0.037253315,27.57409797,0.227685183,0.063978575,0.017998866,0.014405443,0.111330055,9.72271611,0.320632425,0.01118059,0.004063267,2
0.005891886,0.044427399,27.62049557,0.377369392,0.05521024,0.014011534,0.010399108,0.12602318,9.724955566,0.274444738,0.023270404,0.011127961,2
0.010614731,0.036313097,27.64685944,0.498790839,0.041610783,0.007373281,0.005219761,0.126548548,9.738123218,0.208505398,0.030460429,0.014353821,2
0.014888467,0.017778204,27.65640276,0.583618374,0.025767641,4.30E-06,0.000179475,0.119368277,9.757442751,0.129210384,0.032332118,0.013998411,2
0.018121994,0.005715569,27.65387701,0.626945625,0.010242057,0.006466354,0.00423484,0.104044148,9.779355344,0.043668044,0.029304683,0.01081171,2
0.019878226,0.028546605,27.64462127,0.627428221,0.002776384,0.010773285,0.007392876,0.084936148,9.799336694,0.041028246,0.022450295,0.005604708,2
0.019928184,0.045940199,27.63350582,0.587175888,0.011777317,0.01217999,0.008862466,0.065884851,9.813952419,0.118272463,0.013398678,0.000389191,2
0.018286969,0.0548217,27.62410731,0.511320341,0.016105948,0.010584925,0.008681016,0.048110834,9.821664461,0.182678078,0.003927436,0.006017413,2
0.01518101,0.053966134,27.61832217,0.407299895,0.015955852,0.006417516,0.007118597,0.032162118,9.822435274,0.230451356,0.004352722,0.010392317,2
0.010986212,0.043802333,27.61635572,0.284007083,0.012223452,0.000459566,0.004628723,0.018236359,9.817409296,0.259573255,0.010257889,0.013039888,2
0.006167339,0.026198725,27.6169687,0.15094562,0.006284941,0.006297386,0.001366221,0.009808019,9.80774224,0.269561713,0.013049381,0.013481403,2
0.001274054,0.004610841,27.61782639,0.017491603,0.000230872,0.012613151,0.001890389,0.002188114,9.796914109,0.261466925,0.012537614,0.011356494,2
0.003179543,0.017373542,27.61631086,0.10793934,0.005794322,0.017386185,0.003990412,0.012231911,9.788679461,0.238023501,0.009345767,0.007622467,2
0.006901321,0.037924182,27.61037112,0.21854699,0.009312676,0.020198624,0.004880089,0.029624516,9.783508416,0.202764077,0.00451062,0.003716005,2
0.009809286,0.056584312,27.59871853,0.309321872,0.010206254,0.021176881,0.004862035,0.045439376,9.781222675,0.159288229,0.000984812,0.000329088,2
0.011946549,0.0734606,27.5808052,0.377076788,0.008374768,0.020693404,0.003935542,0.059794635,9.782093835,0.111295491,0.00621182,0.00211299,2
0.013461969,0.089188793,27.55684585,0.420462363,0.004161061,0.019327741,0.002411957,0.069482347,9.785071675,0.062353564,0.010386549,0.003259926,2
0.014537626,0.10413075,27.52754245,0.439755993,0.001798819,0.01763805,0.001215132,0.066063632,9.787756376,0.015321879,0.013176149,0.00367389,2
0.015212317,0.116604032,27.49355407,0.436465416,0.008828738,0.015626859,0.000665131,0.050116844,9.789961933,0.027650358,0.014680386,0.00479446,2
0.015343781,0.123018853,27.45545912,0.413129488,0.016304635,0.012749363,1.60E-05,0.03255628,9.793871842,0.064538564,0.014918587,0.007085036,2
0.014775171,0.119959698,27.41420016,0.373196921,0.023572352,0.00854504,0.00069916,0.01397835,9.799407962,0.093902261,0.013826259,0.010018567,2
0.013365737,0.104419518,27.37112958,0.320517379,0.030002416,0.002711112,0.001063035,0.006917935,9.806398179,0.115581182,0.011582583,0.013587475,2
0.010944563,0.073601556,27.32802525,0.25880003,0.035060595,0.005049897,0.001494453,0.021976744,9.816809753,0.130178563,0.008324687,0.017552879,2
0.007412465,0.026476589,27.2875089,0.191348483,0.038222125,0.01469367,0.002329469,0.025451969,9.831658477,0.138713778,0.003982688,0.020859141,2
0.002847679,0.034889127,27.2533039,0.120866281,0.038908179,0.025558179,0.003707284,0.01436655,9.850753413,0.142522316,0.001563734,0.022159535,2
0.002438558,0.104752003,27.23016128,0.049379159,0.036492864,0.03629208,0.005470002,0.009546077,9.87205191,0.14295075,0.008354533,0.020144024,2
0.007921269,0.174239913,27.22333075,0.02173717,0.030411861,0.045061846,0.007010952,0.039043103,9.891615705,0.141220151,0.016086354,0.014321214,2
0.012970296,0.233028301,27.23761631,0.09160651,0.020360117,0.050028298,0.007950447,0.06858991,9.905586563,0.138020607,0.024073869,0.005083679,2
0.01693575,0.27086242,27.2763954,0.159499618,0.00645311,0.049681229,0.007933253,0.091279721,9.909888451,0.133251428,0.03134732,0.006646743,2
0.019239806,0.27931106,27.34062401,0.224478222,0.010636724,0.043140102,0.006559366,0.099341581,9.901015404,0.126203086,0.036673657,0.019274814,2
0.019494206,0.253654174,27.42801274,0.285130009,0.029596594,0.030447119,0.00374402,0.088404091,9.87758753,0.115709354,0.038764375,0.030813388,2
0.01758591,0.194107536,27.53269472,0.339401678,0.048518696,0.012664858,0.000468954,0.055631531,9.840241479,0.100445302,0.03653029,0.03921404,2
0.01375291,0.106573233,27.64542083,0.384618598,0.065052262,0.008103359,0.005783803,0.002393065,9.79238471,0.079293073,0.029284363,0.042450456,2
0.008602094,0.002238392,27.75445526,0.417588054,0.076696688,0.028906915,0.011016587,0.059313048,9.741349712,0.051275351,0.017139533,0.039413236,2
0.002939549,0.105060588,27.84731667,0.434654616,0.081285935,0.046689702,0.014860634,0.116927569,9.69510558,0.01561245,0.001279339,0.030779701,2
0.002446392,0.201640935,27.9126776,0.431978302,0.077440845,0.058998587,0.016830194,0.164878542,9.659717561,0.027541245,0.016407185,0.018024756,2
0.006891457,0.27558423,27.94192171,0.406077878,0.064831729,0.064226116,0.016186501,0.192230964,9.641494,0.076974024,0.03357063,0.003125959,2
0.010013991,0.318984924,27.93058155,0.354331484,0.044369419,0.061998801,0.0129371,0.196363134,9.642745438,0.130370649,0.047638178,0.011220057,2
0.011738817,0.328426723,27.87889408,0.275721156,0.018105706,0.053071921,0.008318551,0.184403811,9.661507748,0.183616416,0.056666991,0.023520475,2
0.012136011,0.303838159,27.79149163,0.171576833,0.011127432,0.038728206,0.002292431,0.148327766,9.6974983,0.231704856,0.059357579,0.032728779,2
0.011488876,0.249811098,27.67717124,0.04574877,0.039964547,0.021008443,0.004515484,0.091772724,9.745666128,0.269487542,0.054967478,0.037044068,2
0.010247749,0.17476677,27.54769142,0.095187004,0.06497629,0.00246147,0.010152874,0.031774841,9.797183639,0.291236705,0.044104556,0.036491763,2
0.008759418,0.087776141,27.41581002,0.241937733,0.083305343,0.014794462,0.01434,0.031923252,9.847396979,0.292164757,0.028355604,0.032162674,2
0.007272891,0.001635359,27.29398898,0.3833687,0.092964031,0.029047767,0.016834908,0.094388924,9.890860287,0.269707495,0.00967579,0.02459649,2
0.00596702,0.084160745,27.19307303,0.507606212,0.093043291,0.038998036,0.017169133,0.146958046,9.922666842,0.223530747,0.009558016,0.014972152,2
0.004912109,0.15206913,27.12110081,0.60329316,0.083823263,0.043959071,0.015672288,0.187023575,9.940816121,0.156101412,0.027054254,0.004439943,2
0.004108393,0.199750961,27.08267733,0.660925976,0.066665995,0.043796137,0.012116691,0.204454058,9.943236852,0.072209394,0.040791881,0.005607562,2
0.003410824,0.225329388,27.07851392,0.67382703,0.043875765,0.039220394,0.006983666,0.198835229,9.931609416,0.021629433,0.049189041,0.01325596,2
0.002544564,0.230583715,27.10578085,0.638968946,0.018341586,0.031661375,0.001383817,0.176049781,9.909861578,0.11746594,0.051607178,0.017583286,2
0.001225959,0.219583498,27.15904791,0.557402507,0.006943124,0.022788144,0.003929414,0.139779599,9.881912734,0.207149526,0.048267553,0.018414052,2
0.000764258,0.197632146,27.23132685,0.434118633,0.029294982,0.014200944,0.00803292,0.097731247,9.852524865,0.283182071,0.040174759,0.016325891,2
0.003492854,0.1698704,27.31522572,0.277525687,0.04669736,0.007086419,0.010679097,0.052529157,9.824787583,0.339556398,0.028862175,0.012326791,2
0.006870912,0.140673049,27.40381647,0.098559063,0.05797582,0.002168892,0.011383823,0.012926317,9.802413047,0.372124154,0.016112736,0.007509615,2
0.010587723,0.112151222,27.49151687,0.090177827,0.062926119,0.000581004,0.009854047,0.01520672,9.78722452,0.378415665,0.003929026,0.003835487,2
0.014083303,0.083577668,27.57445631,0.275434235,0.062250524,0.002029783,0.007411527,0.041587521,9.77640419,0.358423862,0.006203927,0.00229387,2
0.016786594,0.053656102,27.64993204,0.444542355,0.057175727,0.003113563,0.004668564,0.065259686,9.769024017,0.3142752,0.013575339,0.002422377,2
0.018224654,0.021048068,27.71611457,0.586195489,0.049178249,0.004609366,0.001722559,0.082483683,9.764288277,0.249238992,0.017848028,0.004098739,2
0.018016243,0.015805098,27.77178398,0.691042201,0.039767072,0.007226459,0.000641985,0.098022375,9.759411011,0.167909248,0.019260428,0.006898077,2
0.01597539,0.057431177,27.81572909,0.752319991,0.030185751,0.011302166,0.002000024,0.113152672,9.753012283,0.075944386,0.018592924,0.009823323,2
0.012174655,0.102589608,27.84637879,0.76624792,0.021225587,0.016644222,0.002093894,0.128956005,9.744524925,0.020441027,0.016880159,0.011756805,2
